#,fixture,difficulty,brevity,metric,metric_question,user_input,model_output,retrieval_context,label,reason,human_pass,_key,majority
54,sample,2-medium,short,Completeness,Does the output address all explicit requirements of the question?,When was penicillin discovered and by whom?,Penicillin was discovered in 1928 by Alexander Fleming at St Mary's Hospital in London. He shared the 1942 Nobel Prize in Physiology or Medicine with Howard Florey and Ernst Boris Chain for this discovery.,"Penicillin was discovered in 1928 by Scottish bacteriologist Alexander Fleming at St Mary's Hospital in London. Fleming noticed that a mould (Penicillium notatum) inhibited bacterial growth in a petri dish. The 1945 Nobel Prize in Physiology or Medicine was awarded jointly to Fleming, Howard Florey, and Ernst Boris Chain for the discovery and development of penicillin.",pass,The discovery year and discoverer are included.,1,When was penicillin discovered and by whom?||Penicillin was discovered in 1928 by Alexander Fleming at St Mary's Hospital in London. He shared the 1942 Nobel Prize in Physiology or Medicine with Howard Florey and Ernst Boris Chain for this discovery.,1
55,sample,2-medium,short,Informativeness,"Does the output give specific, useful information rather than vague filler?",When was penicillin discovered and by whom?,Penicillin was discovered in 1928 by Alexander Fleming at St Mary's Hospital in London. He shared the 1942 Nobel Prize in Physiology or Medicine with Howard Florey and Ernst Boris Chain for this discovery.,"Penicillin was discovered in 1928 by Scottish bacteriologist Alexander Fleming at St Mary's Hospital in London. Fleming noticed that a mould (Penicillium notatum) inhibited bacterial growth in a petri dish. The 1945 Nobel Prize in Physiology or Medicine was awarded jointly to Fleming, Howard Florey, and Ernst Boris Chain for the discovery and development of penicillin.",pass,The response is specific and useful despite one unsupported extra detail.,1,When was penicillin discovered and by whom?||Penicillin was discovered in 1928 by Alexander Fleming at St Mary's Hospital in London. He shared the 1942 Nobel Prize in Physiology or Medicine with Howard Florey and Ernst Boris Chain for this discovery.,1
56,unfaithful_extrapolation,2-medium,short,Faithfulness,Is the model output grounded in the retrieval context (no claims that contradict or go beyond it)?,What is the boiling point of water?,"The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",The boiling point of water is 100 degrees Celsius or 212 degrees Fahrenheit at standard atmospheric pressure (1 atm or 101.325 kPa).,fail,The altitude and Mount Everest details go beyond the provided context.,0,"What is the boiling point of water?||The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",0
57,unfaithful_extrapolation,2-medium,short,AnswerRelevancy,Does the output actually address the user's question?,What is the boiling point of water?,"The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",The boiling point of water is 100 degrees Celsius or 212 degrees Fahrenheit at standard atmospheric pressure (1 atm or 101.325 kPa).,pass,The response answers the boiling point question.,1,"What is the boiling point of water?||The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",1
58,unfaithful_extrapolation,2-medium,short,ContextualRelevancy,Is the retrieved context relevant to the user's question?,What is the boiling point of water?,"The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",The boiling point of water is 100 degrees Celsius or 212 degrees Fahrenheit at standard atmospheric pressure (1 atm or 101.325 kPa).,pass,The context directly gives water's boiling point.,1,"What is the boiling point of water?||The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",1
59,unfaithful_extrapolation,2-medium,short,Completeness,Does the output address all explicit requirements of the question?,What is the boiling point of water?,"The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",The boiling point of water is 100 degrees Celsius or 212 degrees Fahrenheit at standard atmospheric pressure (1 atm or 101.325 kPa).,pass,The standard-pressure boiling point is included.,1,"What is the boiling point of water?||The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",1
60,unfaithful_extrapolation,2-medium,short,Informativeness,"Does the output give specific, useful information rather than vague filler?",What is the boiling point of water?,"The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",The boiling point of water is 100 degrees Celsius or 212 degrees Fahrenheit at standard atmospheric pressure (1 atm or 101.325 kPa).,pass,The answer provides specific useful information.,1,"What is the boiling point of water?||The boiling point of water is 100 degrees Celsius (212 degrees Fahrenheit) at standard atmospheric pressure. At higher altitudes, the boiling point decreases because atmospheric pressure is lower. For example, on Mount Everest water boils at approximately 70 degrees Celsius.",1
61,correct_but_padded,3-hard,long,Faithfulness,Is the model output grounded in the retrieval context (no claims that contradict or go beyond it)?,Explain how a CPU executes instructions.,"Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.","A CPU executes instructions through the fetch-decode-execute cycle. In the fetch phase, the program counter identifies the memory address of the next instruction, which is loaded into the instruction register. During decoding, the control unit interprets the opcode and operands. In the execute phase, the arithmetic logic unit (ALU) performs computations or the data is moved between registers and memory. Modern CPUs use pipelining to overlap these stages, and branch prediction to speculatively execute likely code paths, improving throughput.",pass,"The core fetch-decode-execute, ALU, and register claims are supported by the context.",1,"Explain how a CPU executes instructions.||Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.",1
62,correct_but_padded,3-hard,long,AnswerRelevancy,Does the output actually address the user's question?,Explain how a CPU executes instructions.,"Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.","A CPU executes instructions through the fetch-decode-execute cycle. In the fetch phase, the program counter identifies the memory address of the next instruction, which is loaded into the instruction register. During decoding, the control unit interprets the opcode and operands. In the execute phase, the arithmetic logic unit (ALU) performs computations or the data is moved between registers and memory. Modern CPUs use pipelining to overlap these stages, and branch prediction to speculatively execute likely code paths, improving throughput.",pass,The response addresses how a CPU executes instructions.,1,"Explain how a CPU executes instructions.||Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.",1
63,correct_but_padded,3-hard,long,ContextualRelevancy,Is the retrieved context relevant to the user's question?,Explain how a CPU executes instructions.,"Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.","A CPU executes instructions through the fetch-decode-execute cycle. In the fetch phase, the program counter identifies the memory address of the next instruction, which is loaded into the instruction register. During decoding, the control unit interprets the opcode and operands. In the execute phase, the arithmetic logic unit (ALU) performs computations or the data is moved between registers and memory. Modern CPUs use pipelining to overlap these stages, and branch prediction to speculatively execute likely code paths, improving throughput.",pass,The context is directly about CPU instruction execution.,1,"Explain how a CPU executes instructions.||Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.",1
64,correct_but_padded,3-hard,long,Completeness,Does the output address all explicit requirements of the question?,Explain how a CPU executes instructions.,"Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.","A CPU executes instructions through the fetch-decode-execute cycle. In the fetch phase, the program counter identifies the memory address of the next instruction, which is loaded into the instruction register. During decoding, the control unit interprets the opcode and operands. In the execute phase, the arithmetic logic unit (ALU) performs computations or the data is moved between registers and memory. Modern CPUs use pipelining to overlap these stages, and branch prediction to speculatively execute likely code paths, improving throughput.",pass,The basic execution cycle and key components are covered.,1,"Explain how a CPU executes instructions.||Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.",1
65,correct_but_padded,3-hard,long,Informativeness,"Does the output give specific, useful information rather than vague filler?",Explain how a CPU executes instructions.,"Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.","A CPU executes instructions through the fetch-decode-execute cycle. In the fetch phase, the program counter identifies the memory address of the next instruction, which is loaded into the instruction register. During decoding, the control unit interprets the opcode and operands. In the execute phase, the arithmetic logic unit (ALU) performs computations or the data is moved between registers and memory. Modern CPUs use pipelining to overlap these stages, and branch prediction to speculatively execute likely code paths, improving throughput.",fail,The useful content is thin and padded with filler compared with the context.,0,"Explain how a CPU executes instructions.||Sure! I'd be happy to help explain this topic. So, you know, CPUs are really important in computing. They are basically the brain of the computer. When we think about how they work, there are many aspects to consider. It's quite fascinating actually. To get into the details, a CPU uses something called the fetch-decode-execute cycle. First it fetches the instruction from memory. Then it decodes what the instruction means. Then it executes it. The ALU does math operations. There are also registers which store data temporarily. Anyway, hope that helps! Let me know if you have any other questions about computers or technology in general.",1
71,minimal_context_good_answer,3-hard,short,Faithfulness,Is the model output grounded in the retrieval context (no claims that contradict or go beyond it)?,"Explain the relationship between voltage, current, and resistance.",Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.,voltage = current × resistance,pass,The answer is grounded in V = IR and direct implications of that relationship.,1,"Explain the relationship between voltage, current, and resistance.||Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.",1
72,minimal_context_good_answer,3-hard,short,AnswerRelevancy,Does the output actually address the user's question?,"Explain the relationship between voltage, current, and resistance.",Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.,voltage = current × resistance,pass,"The response directly explains voltage, current, and resistance.",1,"Explain the relationship between voltage, current, and resistance.||Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.",1
73,minimal_context_good_answer,3-hard,short,ContextualRelevancy,Is the retrieved context relevant to the user's question?,"Explain the relationship between voltage, current, and resistance.",Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.,voltage = current × resistance,pass,The context is relevant because it states the voltage-current-resistance relation.,1,"Explain the relationship between voltage, current, and resistance.||Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.",1
74,minimal_context_good_answer,3-hard,short,Completeness,Does the output address all explicit requirements of the question?,"Explain the relationship between voltage, current, and resistance.",Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.,voltage = current × resistance,pass,The answer covers the relationship and how changes affect current.,1,"Explain the relationship between voltage, current, and resistance.||Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.",1
75,minimal_context_good_answer,3-hard,short,Informativeness,"Does the output give specific, useful information rather than vague filler?","Explain the relationship between voltage, current, and resistance.",Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.,voltage = current × resistance,pass,The response is concise and useful.,1,"Explain the relationship between voltage, current, and resistance.||Voltage equals current multiplied by resistance (V = IR). This is known as Ohm's Law. Higher resistance means less current for a given voltage. Doubling the voltage doubles the current if resistance stays constant.",1
76,mixed_correct_and_wrong,3-hard,medium,Faithfulness,Is the model output grounded in the retrieval context (no claims that contradict or go beyond it)?,What is the difference between symmetric and asymmetric encryption?,"In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.","Symmetric encryption uses a single shared key for both encryption and decryption. Common algorithms include AES (Advanced Encryption Standard) and DES (Data Encryption Standard). It is computationally fast and suitable for encrypting large volumes of data. Asymmetric encryption uses a key pair: a public key for encryption and a private key for decryption. RSA and ECC (Elliptic Curve Cryptography) are widely used asymmetric algorithms. Asymmetric encryption is slower due to more complex mathematical operations but solves the key distribution problem. In practice, hybrid systems use asymmetric encryption to exchange a symmetric session key, then symmetric encryption for the bulk data transfer.",fail,"The output contradicts the context on AES-256, RSA/AES classification, speed, and security.",0,"What is the difference between symmetric and asymmetric encryption?||In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.",0
77,mixed_correct_and_wrong,3-hard,medium,AnswerRelevancy,Does the output actually address the user's question?,What is the difference between symmetric and asymmetric encryption?,"In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.","Symmetric encryption uses a single shared key for both encryption and decryption. Common algorithms include AES (Advanced Encryption Standard) and DES (Data Encryption Standard). It is computationally fast and suitable for encrypting large volumes of data. Asymmetric encryption uses a key pair: a public key for encryption and a private key for decryption. RSA and ECC (Elliptic Curve Cryptography) are widely used asymmetric algorithms. Asymmetric encryption is slower due to more complex mathematical operations but solves the key distribution problem. In practice, hybrid systems use asymmetric encryption to exchange a symmetric session key, then symmetric encryption for the bulk data transfer.",pass,The response is about symmetric versus asymmetric encryption.,1,"What is the difference between symmetric and asymmetric encryption?||In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.",0
78,mixed_correct_and_wrong,3-hard,medium,ContextualRelevancy,Is the retrieved context relevant to the user's question?,What is the difference between symmetric and asymmetric encryption?,"In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.","Symmetric encryption uses a single shared key for both encryption and decryption. Common algorithms include AES (Advanced Encryption Standard) and DES (Data Encryption Standard). It is computationally fast and suitable for encrypting large volumes of data. Asymmetric encryption uses a key pair: a public key for encryption and a private key for decryption. RSA and ECC (Elliptic Curve Cryptography) are widely used asymmetric algorithms. Asymmetric encryption is slower due to more complex mathematical operations but solves the key distribution problem. In practice, hybrid systems use asymmetric encryption to exchange a symmetric session key, then symmetric encryption for the bulk data transfer.",pass,The context directly compares the two encryption types.,1,"What is the difference between symmetric and asymmetric encryption?||In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.",1
79,mixed_correct_and_wrong,3-hard,medium,Completeness,Does the output address all explicit requirements of the question?,What is the difference between symmetric and asymmetric encryption?,"In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.","Symmetric encryption uses a single shared key for both encryption and decryption. Common algorithms include AES (Advanced Encryption Standard) and DES (Data Encryption Standard). It is computationally fast and suitable for encrypting large volumes of data. Asymmetric encryption uses a key pair: a public key for encryption and a private key for decryption. RSA and ECC (Elliptic Curve Cryptography) are widely used asymmetric algorithms. Asymmetric encryption is slower due to more complex mathematical operations but solves the key distribution problem. In practice, hybrid systems use asymmetric encryption to exchange a symmetric session key, then symmetric encryption for the bulk data transfer.",fail,"Several core distinctions are wrong, so the comparison is not complete.",0,"What is the difference between symmetric and asymmetric encryption?||In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.",0
80,mixed_correct_and_wrong,3-hard,medium,Informativeness,"Does the output give specific, useful information rather than vague filler?",What is the difference between symmetric and asymmetric encryption?,"In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.","Symmetric encryption uses a single shared key for both encryption and decryption. Common algorithms include AES (Advanced Encryption Standard) and DES (Data Encryption Standard). It is computationally fast and suitable for encrypting large volumes of data. Asymmetric encryption uses a key pair: a public key for encryption and a private key for decryption. RSA and ECC (Elliptic Curve Cryptography) are widely used asymmetric algorithms. Asymmetric encryption is slower due to more complex mathematical operations but solves the key distribution problem. In practice, hybrid systems use asymmetric encryption to exchange a symmetric session key, then symmetric encryption for the bulk data transfer.",fail,The answer is detailed but misleading on key facts.,0,"What is the difference between symmetric and asymmetric encryption?||In symmetric encryption a single key is used for both encryption and decryption. Examples include AES and DES. In asymmetric encryption, AES-256 uses a public and private key pair. RSA and AES are the most common asymmetric algorithms. Symmetric encryption is slower but more secure, while asymmetric is faster but less secure.",1
81,near_correct_rounding,3-hard,short,Faithfulness,Is the model output grounded in the retrieval context (no claims that contradict or go beyond it)?,What is the population of Tokyo?,"The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.","Tokyo is the capital of Japan. The population of the Tokyo Metropolis (Tokyo-to) was approximately 13.96 million as of 2023. The Greater Tokyo Area, which includes surrounding prefectures such as Kanagawa, Saitama, and Chiba, has a population of about 37.4 million, making it the largest metropolitan area globally by population.",pass,The rounded population figures align with the context.,1,"What is the population of Tokyo?||The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.",0
82,near_correct_rounding,3-hard,short,AnswerRelevancy,Does the output actually address the user's question?,What is the population of Tokyo?,"The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.","Tokyo is the capital of Japan. The population of the Tokyo Metropolis (Tokyo-to) was approximately 13.96 million as of 2023. The Greater Tokyo Area, which includes surrounding prefectures such as Kanagawa, Saitama, and Chiba, has a population of about 37.4 million, making it the largest metropolitan area globally by population.",pass,The response directly answers the population question.,1,"What is the population of Tokyo?||The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.",1
83,near_correct_rounding,3-hard,short,ContextualRelevancy,Is the retrieved context relevant to the user's question?,What is the population of Tokyo?,"The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.","Tokyo is the capital of Japan. The population of the Tokyo Metropolis (Tokyo-to) was approximately 13.96 million as of 2023. The Greater Tokyo Area, which includes surrounding prefectures such as Kanagawa, Saitama, and Chiba, has a population of about 37.4 million, making it the largest metropolitan area globally by population.",pass,The context is directly about Tokyo population.,1,"What is the population of Tokyo?||The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.",0
84,near_correct_rounding,3-hard,short,Completeness,Does the output address all explicit requirements of the question?,What is the population of Tokyo?,"The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.","Tokyo is the capital of Japan. The population of the Tokyo Metropolis (Tokyo-to) was approximately 13.96 million as of 2023. The Greater Tokyo Area, which includes surrounding prefectures such as Kanagawa, Saitama, and Chiba, has a population of about 37.4 million, making it the largest metropolitan area globally by population.",pass,Both city/metropolis and greater-area figures are included.,1,"What is the population of Tokyo?||The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.",1
85,near_correct_rounding,3-hard,short,Informativeness,"Does the output give specific, useful information rather than vague filler?",What is the population of Tokyo?,"The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.","Tokyo is the capital of Japan. The population of the Tokyo Metropolis (Tokyo-to) was approximately 13.96 million as of 2023. The Greater Tokyo Area, which includes surrounding prefectures such as Kanagawa, Saitama, and Chiba, has a population of about 37.4 million, making it the largest metropolitan area globally by population.",pass,The answer gives useful approximate figures.,1,"What is the population of Tokyo?||The population of Tokyo is approximately 14 million in the city proper, and around 37 million in the Greater Tokyo Area, making it the most populous metropolitan area in the world.",1
86,partial_answer,3-hard,short,Faithfulness,Is the model output grounded in the retrieval context (no claims that contradict or go beyond it)?,What are the three states of matter and how do they differ?,"The three states of matter are solid, liquid, and gas.","Matter exists in three classical states: solid, liquid, and gas. In solids, particles are tightly packed in a fixed arrangement, giving them a definite shape and volume. Liquids have particles that are close together but can move freely, so they have a definite volume but take the shape of their container. Gases have widely spaced particles that move rapidly, so they have neither a definite shape nor a definite volume.",pass,The listed states are supported by the context.,1,"What are the three states of matter and how do they differ?||The three states of matter are solid, liquid, and gas.",1
87,partial_answer,3-hard,short,AnswerRelevancy,Does the output actually address the user's question?,What are the three states of matter and how do they differ?,"The three states of matter are solid, liquid, and gas.","Matter exists in three classical states: solid, liquid, and gas. In solids, particles are tightly packed in a fixed arrangement, giving them a definite shape and volume. Liquids have particles that are close together but can move freely, so they have a definite volume but take the shape of their container. Gases have widely spaced particles that move rapidly, so they have neither a definite shape nor a definite volume.",pass,The response identifies the three states requested.,1,"What are the three states of matter and how do they differ?||The three states of matter are solid, liquid, and gas.",1
88,partial_answer,3-hard,short,ContextualRelevancy,Is the retrieved context relevant to the user's question?,What are the three states of matter and how do they differ?,"The three states of matter are solid, liquid, and gas.","Matter exists in three classical states: solid, liquid, and gas. In solids, particles are tightly packed in a fixed arrangement, giving them a definite shape and volume. Liquids have particles that are close together but can move freely, so they have a definite volume but take the shape of their container. Gases have widely spaced particles that move rapidly, so they have neither a definite shape nor a definite volume.",pass,The context directly explains the three states of matter.,1,"What are the three states of matter and how do they differ?||The three states of matter are solid, liquid, and gas.",1
89,partial_answer,3-hard,short,Completeness,Does the output address all explicit requirements of the question?,What are the three states of matter and how do they differ?,"The three states of matter are solid, liquid, and gas.","Matter exists in three classical states: solid, liquid, and gas. In solids, particles are tightly packed in a fixed arrangement, giving them a definite shape and volume. Liquids have particles that are close together but can move freely, so they have a definite volume but take the shape of their container. Gases have widely spaced particles that move rapidly, so they have neither a definite shape nor a definite volume.",fail,It omits how the states differ.,0,"What are the three states of matter and how do they differ?||The three states of matter are solid, liquid, and gas.",1
90,partial_answer,3-hard,short,Informativeness,"Does the output give specific, useful information rather than vague filler?",What are the three states of matter and how do they differ?,"The three states of matter are solid, liquid, and gas.","Matter exists in three classical states: solid, liquid, and gas. In solids, particles are tightly packed in a fixed arrangement, giving them a definite shape and volume. Liquids have particles that are close together but can move freely, so they have a definite volume but take the shape of their container. Gases have widely spaced particles that move rapidly, so they have neither a definite shape nor a definite volume.",fail,The answer is too bare to be useful for the full question.,0,"What are the three states of matter and how do they differ?||The three states of matter are solid, liquid, and gas.",1
91,perfect_paraphrase,3-hard,medium,Faithfulness,Is the model output grounded in the retrieval context (no claims that contradict or go beyond it)?,What is mitosis?,"Mitosis is a type of cell division in which a single cell divides to produce two genetically identical daughter cells. The process consists of several phases: prophase, where chromosomes condense; metaphase, where chromosomes line up along the cell's equator; anaphase, where sister chromatids separate and move to opposite poles; and telophase, where new nuclear envelopes form. Cytokinesis then splits the cytoplasm to complete division.","Mitosis is a form of cell division that results in two daughter cells, each with the same number and kind of chromosomes as the parent cell. It consists of four main phases: prophase (chromosomes condense and become visible), metaphase (chromosomes align at the metaphase plate), anaphase (sister chromatids are pulled apart to opposite poles), and telophase (nuclear envelopes re-form around each set of chromosomes). Cytokinesis typically follows, dividing the cytoplasm to produce two separate cells.",pass,The response accurately paraphrases the context on mitosis phases and cytokinesis.,1,"What is mitosis?||Mitosis is a type of cell division in which a single cell divides to produce two genetically identical daughter cells. The process consists of several phases: prophase, where chromosomes condense; metaphase, where chromosomes line up along the cell's equator; anaphase, where sister chromatids separate and move to opposite poles; and telophase, where new nuclear envelopes form. Cytokinesis then splits the cytoplasm to complete division.",1
